Takımlar,Oyuncu Değeri
Beşiktaş,7.953915642877593
Uşakspor,8.6521129206881
Trabzonspor,15.753760294837123
Uşakspor,11.303059189372249
Malatyaspor,17.117094390021375
Beşiktaş,10.81093905309136
Trabzonspor,11.165933172386424
Trabzonspor,9.899712018389323
Malatyaspor,13.081384345832223
Malatyaspor,9.564630271310598
Beşiktaş,17.306567072041293
Sivasspor,13.745165150875
Fenerbahçe,14.989373623334865
Sivasspor,3.935127181687905
Uşakspor,16.738507052817518
Galatasaray,11.474352791402293
Beşiktaş,15.475019767500227
Trabzonspor,10.542492828367408
Uşakspor,11.945037852670652
Mersin İdmanyurdu,18.535067797376147
Trabzonspor,13.368336043813882
Malatyaspor,10.617773686782492
Sivasspor,9.439268042385457
Malatyaspor,14.464521853815285
Malatyaspor,9.06204545579727
Malatyaspor,17.825123604283434
Malatyaspor,16.24989231252733
Beşiktaş,11.778226669700667
Trabzonspor,9.547262824585347
Malatyaspor,14.566983224514166
Galatasaray,21.25698005668662
Malatyaspor,9.964972931885633
Sivasspor,17.986664665796205
Fenerbahçe,15.444790282044236
Galatasaray,10.513249049175236
Trabzonspor,16.059075572348387
Fenerbahçe,17.68411245237557
Fenerbahçe,22.796286697048124
Trabzonspor,20.201262034403978
Malatyaspor,15.32538724866513
Galatasaray,15.474512289593594
Fenerbahçe,15.450459242292618
Galatasaray,12.076063055062203
Trabzonspor,13.59077156972554
Uşakspor,18.961042572335167
Sivasspor,21.49476013936804
Sivasspor,14.362666873639268
Malatyaspor,11.85354527045656
Uşakspor,12.64763374282063
Fenerbahçe,14.89899788695538
Beşiktaş,11.60990687035796
Trabzonspor,7.15065567716443
Trabzonspor,9.092992067101811
Trabzonspor,13.58189788844522
Mersin İdmanyurdu,17.546497217494462
Sivasspor,21.508020941565682
Trabzonspor,13.460058105637387
Malatyaspor,9.129646985383852
Sivasspor,12.68633677787016
Malatyaspor,9.844966960788199
Fenerbahçe,18.437862156602865
Sivasspor,3.926870157643908
Uşakspor,18.539507005404577
Trabzonspor,13.842969992112723
Malatyaspor,13.68240197835441
Trabzonspor,14.272504674841466
Malatyaspor,12.20763714359412
Galatasaray,16.700879648911545
Galatasaray,11.843729782585145
Trabzonspor,13.978727075665844
Fenerbahçe,12.82328269413336
Sivasspor,19.61962550219326
Malatyaspor,13.365337488926638
Galatasaray,18.611620660843414
Beşiktaş,14.691865420047792
Beşiktaş,12.134267702333371
Galatasaray,20.247309994649967
Fenerbahçe,15.20018750834029
Mersin İdmanyurdu,15.33422985082906
Mersin İdmanyurdu,24.059280338760104
Fenerbahçe,10.482050182664153
Mersin İdmanyurdu,10.279956304312226
Galatasaray,16.115361598160256
Trabzonspor,12.551810490593013
Sivasspor,4.502802892544688
Fenerbahçe,12.55204952715151
Beşiktaş,17.17376482370772
Beşiktaş,11.068377222982114
Trabzonspor,19.913780199474335
Malatyaspor,10.922172582167553
Trabzonspor,10.67366538370802
Sivasspor,12.638027441020277
Sivasspor,19.727260644730823
Mersin İdmanyurdu,13.127894521952292
Fenerbahçe,20.702860316018743
Uşakspor,12.70082313671554
Fenerbahçe,20.567221065249697
Trabzonspor,13.604547401877994
Galatasaray,15.721180178089908
Uşakspor,17.08401450058905
Beşiktaş,11.288151405063326
Galatasaray,16.127605814007023
Uşakspor,13.511802454643664
Galatasaray,22.706012490298534
Trabzonspor,18.23028728274073
Uşakspor,11.821042765223606
Fenerbahçe,13.978269862065982
Uşakspor,14.18531409558227
Uşakspor,20.748023092925404
Beşiktaş,16.879858525361193
Uşakspor,19.76954923598342
Beşiktaş,13.238124087236615
Trabzonspor,17.624472748392794
Trabzonspor,12.161697578966761
Sivasspor,24.709156501534387
Fenerbahçe,15.199882482914605
Mersin İdmanyurdu,12.183008021284063
Mersin İdmanyurdu,19.388143180082935
Malatyaspor,14.589356018803455
Malatyaspor,15.36627804049804
Trabzonspor,8.117494050233585
Trabzonspor,11.504532931450619
Beşiktaş,13.045423210989048
Mersin İdmanyurdu,12.418233581656057
Malatyaspor,18.996584133308687
Beşiktaş,12.684609595643929
Galatasaray,12.809209652357731
Galatasaray,14.134556134826054
Trabzonspor,15.42274149775139
Beşiktaş,11.554496526330936
Uşakspor,14.231164071056028
Mersin İdmanyurdu,12.372754580140873
Trabzonspor,13.548739813758628
Fenerbahçe,16.09205373036155
Malatyaspor,18.133860438757676
Sivasspor,16.612096973665395
Trabzonspor,18.063707139141812
Beşiktaş,16.211212661610205
Sivasspor,15.657827459411068
Fenerbahçe,11.874867870898536
Beşiktaş,11.770919063459713
Fenerbahçe,15.061358809981686
Beşiktaş,18.2574466135154
Uşakspor,18.018207152285598
Mersin İdmanyurdu,15.082638171479653
Trabzonspor,15.248851913414255
Fenerbahçe,18.406764527883155
Sivasspor,10.069416186302266
Galatasaray,17.453372258604034
Beşiktaş,19.688474571094723
Mersin İdmanyurdu,11.606223308443782
Fenerbahçe,19.291535177727646
Galatasaray,17.6386527643946
Galatasaray,7.578301172782437
Beşiktaş,5.654250536724131
Sivasspor,10.474229861039563
Uşakspor,16.049245629220508
Trabzonspor,12.60689597729944
Malatyaspor,24.40834212454059
Mersin İdmanyurdu,17.978714511688946
Uşakspor,15.779368613979397
Mersin İdmanyurdu,13.007528551503999
Sivasspor,17.651079580445387
Beşiktaş,13.250927777833295
Mersin İdmanyurdu,14.200126922460441
Galatasaray,15.654591261562114
Malatyaspor,12.408406195274765
Sivasspor,15.338529601570283
Sivasspor,17.87303243118032
Mersin İdmanyurdu,15.047644455640432
Uşakspor,15.35292008422065
Trabzonspor,14.833110077225331
Galatasaray,9.695750794986841
Galatasaray,16.7021858459888
Beşiktaş,18.289430748584557
Trabzonspor,19.738172031757035
Sivasspor,11.152331754598837
Fenerbahçe,13.796880267341058
Mersin İdmanyurdu,9.442832931581679
Sivasspor,11.403770626157224
Malatyaspor,11.25771242420956
Uşakspor,6.908560565816132
Galatasaray,23.218582367303934
Trabzonspor,9.781109655366489
Mersin İdmanyurdu,10.965233362810379
Galatasaray,15.793495967924649
Malatyaspor,19.17309755023051
Uşakspor,11.555068995910261
Galatasaray,17.467271085555858
Beşiktaş,21.813411367417658
Galatasaray,16.229174958669507
Mersin İdmanyurdu,13.336268150716108
Uşakspor,11.369438336144688
Fenerbahçe,16.017333238365577
Beşiktaş,16.554533730742204
Uşakspor,15.851717812615844
Galatasaray,13.548732705704621
Galatasaray,20.76699605802382
Galatasaray,8.2741626303788
Fenerbahçe,10.419631321669065
Malatyaspor,17.474031999706103
Trabzonspor,14.953870582283782
Sivasspor,20.46849142482438
Beşiktaş,16.60630564179085
Malatyaspor,17.24847803646628
Beşiktaş,11.417486749837956
Trabzonspor,16.904104087759002
Beşiktaş,9.364027476076878
Sivasspor,12.19435973156282
Fenerbahçe,10.699283160247589
Uşakspor,6.7373924495599695
Trabzonspor,7.719726073969448
Uşakspor,9.111757805562803
Malatyaspor,13.226566425408315
Uşakspor,14.194556474368351
Fenerbahçe,15.937466806309486
Uşakspor,11.440640231492031
Galatasaray,20.6230370473983
Malatyaspor,19.874421175656003
Galatasaray,19.085927370162047
Uşakspor,14.438203572780811
Galatasaray,14.54083487930362
Malatyaspor,15.581599750966776
Beşiktaş,15.54594512341086
Trabzonspor,15.052064908679299
Sivasspor,20.39006545452002
Trabzonspor,16.782289509850273
Beşiktaş,12.845366076796495
Sivasspor,11.33040741599697
Uşakspor,16.18060883323072
Fenerbahçe,14.83688431662723
Beşiktaş,10.348440576115728
Uşakspor,7.358218472652172
Uşakspor,17.360834240354993
Galatasaray,11.196805345459222
Uşakspor,9.047128696253292
Mersin İdmanyurdu,4.1563214734433895
Malatyaspor,13.705158839138248
Beşiktaş,18.41631848635926
Malatyaspor,11.49173551369501
Trabzonspor,20.281597586778396
Uşakspor,23.777809263437923
Fenerbahçe,11.974509674275232
Malatyaspor,16.71225282488448
Galatasaray,11.652517895047414
Galatasaray,14.249829101661764
Galatasaray,19.38776371420743
Beşiktaş,13.150091691226228
Uşakspor,17.55292088397789
Uşakspor,15.43972271901668
Beşiktaş,16.820514182740208
Beşiktaş,14.024431405167443
Malatyaspor,20.212651323670855
Sivasspor,14.206189236607784
Malatyaspor,9.700332490210483
Fenerbahçe,11.136512581871683
Sivasspor,8.1487276454695
Galatasaray,12.06115646830315
Sivasspor,12.157784888357478
Beşiktaş,16.476225041611677
Uşakspor,14.952264482312954
Fenerbahçe,14.754095247265443
Sivasspor,13.688358656167086
Mersin İdmanyurdu,17.703482093947873
Trabzonspor,13.569997067702282
Fenerbahçe,13.026747191825695
Fenerbahçe,16.86139853003102
Sivasspor,13.886717714681057
Fenerbahçe,5.903597693023908
Beşiktaş,6.612102954859986
Trabzonspor,15.91542247064876
Galatasaray,15.645905839378166
Trabzonspor,6.771441318477603
Fenerbahçe,19.831628878947434
Fenerbahçe,10.192146568876899
Fenerbahçe,18.226828634529255
Galatasaray,15.07970211024408
Fenerbahçe,13.379361656519423
Beşiktaş,24.364513346373645
Mersin İdmanyurdu,16.48769741288324
Mersin İdmanyurdu,12.71300661665755
Beşiktaş,17.76512490170142
Galatasaray,14.243381968222986
Uşakspor,12.771719373123243
Malatyaspor,15.998099279621506
Beşiktaş,15.63046369343868
Trabzonspor,14.42980441874088
Galatasaray,10.871162556222131
Sivasspor,16.19406857841282
Trabzonspor,16.96325055848276
Galatasaray,19.018341643605872
Uşakspor,9.672993406153413
Fenerbahçe,16.09561659391997
Fenerbahçe,16.003130013388663
Fenerbahçe,15.029795042305587
Fenerbahçe,11.227732662159049
Beşiktaş,7.1580826708188185
Fenerbahçe,5.989417993992557
Mersin İdmanyurdu,12.378165859530053
Malatyaspor,11.363133240217163
Malatyaspor,8.705938330817382
Galatasaray,17.758390492802853
Beşiktaş,9.159585956808666
Fenerbahçe,12.71562995011348
Trabzonspor,17.372767891604266
Trabzonspor,12.09516468375312
Beşiktaş,13.17121755779461
Sivasspor,10.344592521692652
Uşakspor,14.453648175064224
Galatasaray,8.725747944608953
Sivasspor,16.084606271510154
Mersin İdmanyurdu,18.953780639363597
Sivasspor,13.47643353995575
Sivasspor,15.592296308769962
Malatyaspor,14.6531870116773
Uşakspor,14.98604427024911
Beşiktaş,8.716923025348281
Trabzonspor,17.392518267894367
Trabzonspor,17.54447676219279
Fenerbahçe,13.338492413717725
Malatyaspor,8.049599980379288
Galatasaray,12.127214803061118
Malatyaspor,13.410206618442082
Trabzonspor,18.687147579213054
Trabzonspor,14.157598885777675
Fenerbahçe,17.210272138865957
Malatyaspor,10.198475322945143
Uşakspor,20.466410430165226
Mersin İdmanyurdu,7.478418277981142
Sivasspor,12.593266751642437
Galatasaray,15.69296156807524
Malatyaspor,15.407794089851077
Fenerbahçe,13.032978206892809
Uşakspor,16.099415172627275
Malatyaspor,17.070485008592502
Galatasaray,6.231538226717717
Uşakspor,14.801596869485666
Fenerbahçe,13.268853219722153
Sivasspor,8.722262857554277
Trabzonspor,15.89697795704808
Galatasaray,17.40270195178339
Mersin İdmanyurdu,7.047353683233185
Uşakspor,4.676510845274464
Uşakspor,13.392931514664452
Mersin İdmanyurdu,16.631798371527648
Galatasaray,18.03773893329996
Uşakspor,18.983121453731464
Mersin İdmanyurdu,17.605851376513186
Sivasspor,16.13840935227834
Mersin İdmanyurdu,10.997472410865118
Trabzonspor,14.1149045257949
Uşakspor,9.982980053207989
Trabzonspor,13.915560770145836
Uşakspor,16.31476435777849
Mersin İdmanyurdu,12.01194999591415
Sivasspor,21.32551268433294
Fenerbahçe,14.81039531299002
Sivasspor,18.263932383332754
Malatyaspor,11.808484296976246
Sivasspor,11.987820551026545
Trabzonspor,12.689331824221615
Fenerbahçe,12.108571429974724
Sivasspor,16.214665518113378
Mersin İdmanyurdu,17.254073777936554
Uşakspor,10.191102252436915
Galatasaray,6.149803066370717
Uşakspor,10.525883643398512
Malatyaspor,9.09791387950863
Uşakspor,16.41293489492968
Beşiktaş,5.965398908036587
Uşakspor,12.00435228200934
Fenerbahçe,13.20502117993692
Beşiktaş,5.280412929972618
Fenerbahçe,22.679950213927775
Trabzonspor,12.855228103014344
Fenerbahçe,13.595240519349426
Beşiktaş,8.21417554233004
Galatasaray,12.435039089844821
Galatasaray,12.492130045287789
Sivasspor,15.800393912517983
Mersin İdmanyurdu,11.023263785055365
Sivasspor,12.380737178114678
Sivasspor,15.22699699357161
Sivasspor,12.830043674589461
Sivasspor,12.56123436749564
Uşakspor,10.879732783604862
Trabzonspor,16.094249642515965
Beşiktaş,6.365107441396068
Uşakspor,9.319310975572115
Galatasaray,19.313940266803435
Mersin İdmanyurdu,16.826172317513066
Sivasspor,13.847926950748448
Beşiktaş,9.151171256513344
Mersin İdmanyurdu,13.893434354369797
Beşiktaş,11.528001997040079
Fenerbahçe,15.5616962384411
Uşakspor,10.759570593920454
Malatyaspor,13.589838235298664
Uşakspor,19.839967933801578
Sivasspor,12.44535693734446
Mersin İdmanyurdu,17.11635125144784
Sivasspor,10.96654895548983
Sivasspor,11.134889284602142
Uşakspor,10.669914008394898
Uşakspor,19.406564888536398
Sivasspor,16.997947489111844
Uşakspor,7.83287663370884
Galatasaray,15.541927309109278
Sivasspor,12.92780574340005
Uşakspor,22.242537534822674
Sivasspor,13.135417725269914
Trabzonspor,20.50285883065292
Trabzonspor,15.52574464861447
Trabzonspor,21.28763748041365
Mersin İdmanyurdu,17.97964857244115
Fenerbahçe,15.71105913681831
Uşakspor,10.587452605472103
Fenerbahçe,12.117402630361667
Beşiktaş,11.706922127658144
Galatasaray,11.866094340408328
Mersin İdmanyurdu,12.219936791496947
Trabzonspor,10.23214194460247
Uşakspor,15.599914478412796
Mersin İdmanyurdu,20.417483502991864
Uşakspor,20.55014435661343
Mersin İdmanyurdu,18.468180682104443
Beşiktaş,9.223087754446782
Malatyaspor,14.975136852600011
Trabzonspor,12.156670837668564
Galatasaray,13.591977284778103
Galatasaray,14.611606081349162
Malatyaspor,11.073724852323334
Beşiktaş,10.554036744769059
Sivasspor,22.264045305276696
Beşiktaş,12.536994617464112
Mersin İdmanyurdu,11.188125776855687
Uşakspor,18.532429137170816
Uşakspor,17.111219970965564
Sivasspor,12.162084534042213
Fenerbahçe,11.579767501420408
Uşakspor,12.66104830907591
Fenerbahçe,18.162549001298885
Malatyaspor,13.719723552945851
Galatasaray,17.50762011676015
Fenerbahçe,9.760914935132135
Uşakspor,15.716490964247505
Galatasaray,13.682183270603572
Malatyaspor,15.097450354075567
Malatyaspor,9.755177704510736
Mersin İdmanyurdu,14.76463023181305
Sivasspor,10.213526918128018
Mersin İdmanyurdu,14.68810659166514
Uşakspor,16.959079715079927
Uşakspor,21.223256669802886
Beşiktaş,7.781035735338598
Sivasspor,9.138858397924563
Sivasspor,18.789784563618507
Sivasspor,10.841126855017109
Trabzonspor,17.730799235755637
Malatyaspor,10.421711810374473
Fenerbahçe,22.040865057810812
Uşakspor,14.320629883590179
Uşakspor,14.600306790772787
Malatyaspor,15.353115852029742
Fenerbahçe,15.480792262682566
Galatasaray,13.413329103488577
Trabzonspor,22.99875634768499
Galatasaray,15.098219906314158
Sivasspor,15.191066149174038
Mersin İdmanyurdu,13.86856412333322
Sivasspor,16.101127945044425
Galatasaray,15.971511470532075
Sivasspor,12.009911794356123
Uşakspor,11.028960975591115
Uşakspor,17.26791403839769
Malatyaspor,9.733530245161237
Malatyaspor,17.062337882681312
Galatasaray,12.549388221122555
Sivasspor,11.820532331309648
Uşakspor,15.466221345718372
Fenerbahçe,12.018968063106334
Beşiktaş,10.09418270995512
Beşiktaş,15.842248004433104
Trabzonspor,12.50085428123217
Uşakspor,20.861382799886496
Malatyaspor,10.607344798126578
Malatyaspor,15.420584726463026
Trabzonspor,2.4300510284630352
Malatyaspor,11.726446414904803
Trabzonspor,14.912225651176293
Trabzonspor,16.409743636041483
Mersin İdmanyurdu,14.52865623148885
Trabzonspor,21.027513519304183
Mersin İdmanyurdu,13.501225398758335
Beşiktaş,15.494075938279307
Fenerbahçe,17.189627260264576
Fenerbahçe,11.635745818517016
Beşiktaş,15.670022960612032
Fenerbahçe,17.36662929065248
Galatasaray,21.19136854263664
Sivasspor,12.110586313225046
Galatasaray,11.486835435513782
Beşiktaş,10.582998151784624
Mersin İdmanyurdu,18.198936599267046
Mersin İdmanyurdu,15.256551691879926
Trabzonspor,9.500738583189964
Galatasaray,13.492456514420748
Malatyaspor,12.549384768674098
Beşiktaş,14.673593884194714
Malatyaspor,17.016395526381253
Malatyaspor,14.698172709109528
Galatasaray,17.972970082081154
Mersin İdmanyurdu,12.489166601151487
Sivasspor,17.78386333050902
Sivasspor,19.398766864121914
Uşakspor,17.569257978390514
Fenerbahçe,16.126178021849178
Beşiktaş,13.262825972363409
Galatasaray,13.289036597919974
Uşakspor,12.582123502719874
Fenerbahçe,13.807913593394574
Uşakspor,19.915609651538272
Trabzonspor,18.43448876965712
Beşiktaş,12.974323482978837
Galatasaray,11.282158132768174
Fenerbahçe,9.762170042814715
Beşiktaş,6.160553801972536
Fenerbahçe,20.789456050176405
Sivasspor,16.523631105145494
Beşiktaş,7.98550521507103
Sivasspor,13.006561750922879
Sivasspor,9.311855920002063
Fenerbahçe,13.354873322882298
Malatyaspor,18.82489762172334
Galatasaray,13.474116673406245
Galatasaray,6.214008011386143
Galatasaray,14.370414066409987
Beşiktaş,10.680238715687171
Fenerbahçe,14.220160676373345
Beşiktaş,11.026111360566901
Beşiktaş,12.19570156680754
Uşakspor,21.439397319456393
Galatasaray,11.525080872888212
Mersin İdmanyurdu,16.263768041725015
Galatasaray,22.33839356789471
Mersin İdmanyurdu,11.104039700512025
Mersin İdmanyurdu,16.106376902701694
Beşiktaş,11.715561588489555
Trabzonspor,19.62446853461096
Fenerbahçe,16.007973343486043
Malatyaspor,13.823236265867022
Fenerbahçe,14.502761114752824
Sivasspor,15.178804517262634
Malatyaspor,13.090036693784455
Galatasaray,13.803085024938326
Fenerbahçe,8.88412965095899
Galatasaray,8.661403324682084
Fenerbahçe,15.917538042632644
Galatasaray,14.763054199964289
Sivasspor,8.976667900001043
Uşakspor,11.639350816566196
Mersin İdmanyurdu,14.983371532292432
Beşiktaş,12.299495994023701
Uşakspor,15.170162122337784
Trabzonspor,7.804413054144907
Mersin İdmanyurdu,11.572411240390016
Galatasaray,12.276371543548223
Fenerbahçe,16.322307721205615
Sivasspor,17.802953740971926
Beşiktaş,14.916085356713934
Mersin İdmanyurdu,8.6693362773138
Sivasspor,14.651646722591357
Beşiktaş,15.949520266413828
Galatasaray,8.473984301864697
Uşakspor,22.40162588528304
Malatyaspor,6.708193214993705
Beşiktaş,11.870278663435258
Sivasspor,19.57333400876862
Malatyaspor,14.972453130151925
Fenerbahçe,16.809943572130017
Fenerbahçe,10.168956332402644
Galatasaray,19.86479411871639
Uşakspor,14.721161287173429
Beşiktaş,6.220597419023282
Mersin İdmanyurdu,2.7798651641858765
Trabzonspor,14.301893634862198
Fenerbahçe,17.51237956636143
Mersin İdmanyurdu,18.948708851092128
Fenerbahçe,7.777693903818093
Malatyaspor,7.310794288197392
Beşiktaş,11.638104789996055
Fenerbahçe,14.999801513372228
Trabzonspor,13.30951338677969
Trabzonspor,16.618892334851548
Mersin İdmanyurdu,12.937624067493095
Malatyaspor,17.989872190503416
Beşiktaş,11.931262860261903
Sivasspor,14.555091877276688
Galatasaray,10.751112398295467
Sivasspor,14.369588823730165
Sivasspor,17.799660207415144
Mersin İdmanyurdu,6.519310468926857
Trabzonspor,11.936026097677617
Uşakspor,18.385353972898862
Sivasspor,21.45973056656354
Malatyaspor,8.128917910753943
Mersin İdmanyurdu,16.98614583579867
Malatyaspor,17.748103569894383
Mersin İdmanyurdu,9.129365877103544
Malatyaspor,21.96421434266464
Galatasaray,4.106987775441434
Sivasspor,20.198543270506466
Beşiktaş,14.97156721879861
Beşiktaş,12.034727133492666
Uşakspor,14.955209575227098
Malatyaspor,10.53553662168239
Galatasaray,22.260998891321204
Trabzonspor,10.701446254016629
Sivasspor,10.586258472075988
Mersin İdmanyurdu,13.418039417140378
Beşiktaş,8.773557258075106
Sivasspor,19.70673572461472
Beşiktaş,14.110105445347834
Beşiktaş,13.04545705258627
Trabzonspor,10.45703001600063
Sivasspor,12.31387714595406
Uşakspor,17.231812728977832
Fenerbahçe,12.804708355550106
Mersin İdmanyurdu,17.783263159811018
Uşakspor,10.63906304483897
Galatasaray,15.112200718786235
Trabzonspor,15.493160659337743
Sivasspor,9.631114752432776
Beşiktaş,15.174908843733435
Galatasaray,13.097572450277854
Trabzonspor,11.154599901483397
Trabzonspor,13.75674243591243
Fenerbahçe,6.566342970114675
Beşiktaş,15.617808105493467
Fenerbahçe,16.81952706216719
Malatyaspor,13.064003074987971
Uşakspor,16.229646350766785
Malatyaspor,21.251425630128566
Uşakspor,12.350623974935623
Fenerbahçe,11.00483783702854
Trabzonspor,12.37364599223455
Galatasaray,16.37327826819973
Sivasspor,15.595432106716704
Galatasaray,14.707497475666816
Malatyaspor,9.730438500218582
Uşakspor,18.499520358944554
Galatasaray,15.249467521783817
Beşiktaş,8.069095178066839
Galatasaray,13.402621797698577
Uşakspor,9.749024859208191
Trabzonspor,9.8266992214498
Mersin İdmanyurdu,14.132729718182881
Mersin İdmanyurdu,9.607538045606837
Galatasaray,9.933559908563481
Trabzonspor,13.357520335701736
Galatasaray,11.77734807541996
Sivasspor,12.141612244529762
Trabzonspor,14.99856161644462
Trabzonspor,19.777283334227803
Mersin İdmanyurdu,14.095971932692562
Galatasaray,9.281202633969933
Fenerbahçe,11.974606050583649
Uşakspor,19.037250885011165
Beşiktaş,15.678979548172773
Beşiktaş,12.704607466786392
Mersin İdmanyurdu,11.390102847170395
Sivasspor,19.115250000540758
Mersin İdmanyurdu,20.8330697849066
Malatyaspor,12.452158605482078
Beşiktaş,13.926271341838943
Mersin İdmanyurdu,18.561913394746412
Sivasspor,6.649132794760498
Galatasaray,13.650642417599487
Malatyaspor,8.096874829431508
Fenerbahçe,14.980959770698592
Uşakspor,13.685852539768058
Malatyaspor,11.263292672255918
Galatasaray,12.826344877493119
Sivasspor,9.911498131559894
Galatasaray,10.560190251834424
Trabzonspor,9.967125630181112
Galatasaray,16.702658868972925
Fenerbahçe,16.62064416858824
Uşakspor,8.140305147219241
Beşiktaş,11.073856976322604
Malatyaspor,13.910717997592041
Trabzonspor,18.061147834867196
Fenerbahçe,17.704744151773323
Malatyaspor,17.72640988138412
Malatyaspor,10.195889311902977
Galatasaray,12.130899688649421
Fenerbahçe,10.955216209474845
Trabzonspor,15.307547571844152
Beşiktaş,15.01924767347988
Malatyaspor,15.363311596569627
Beşiktaş,14.322006958392718
Trabzonspor,15.365799228180087
Malatyaspor,12.141368479668586
Galatasaray,9.22124156084521
Beşiktaş,8.196193226513497
Mersin İdmanyurdu,15.344617119499574
Mersin İdmanyurdu,8.602792064826495
Uşakspor,14.853360882253323
Malatyaspor,14.616850393691497
Mersin İdmanyurdu,14.038007205633576
Fenerbahçe,15.643337297113536
Sivasspor,11.403903318769544
Sivasspor,13.023584450244739
Sivasspor,17.369341253158566
Mersin İdmanyurdu,14.209384090912874
Mersin İdmanyurdu,10.870736967799257
Mersin İdmanyurdu,16.12873474575248
Mersin İdmanyurdu,16.403859880668627
Sivasspor,11.359603556684284
Trabzonspor,12.739572972569729
Mersin İdmanyurdu,21.73871904809213
Trabzonspor,7.837644135373531
Galatasaray,13.95888981306629
Malatyaspor,13.960096261687232
Malatyaspor,12.186595900874773
Galatasaray,6.628602937786437
Beşiktaş,14.871615673043163
Uşakspor,13.22208608055523
Malatyaspor,17.02160577225799
Uşakspor,17.555783203385005
Sivasspor,18.00445444344639
Fenerbahçe,23.51385987920434
Fenerbahçe,9.478751444281286
Trabzonspor,12.706185664229551
Uşakspor,17.810570667574236
Beşiktaş,13.699474941066406
Beşiktaş,15.2845900980364
Uşakspor,18.922003459967307
Trabzonspor,7.311486807272074
Sivasspor,14.092404124921478
Uşakspor,15.900967168546707
Beşiktaş,8.408367138257766
Fenerbahçe,13.098135362290313
Beşiktaş,13.229855968378192
Malatyaspor,13.754695329630703
Trabzonspor,12.40304778744895
Beşiktaş,17.75080992185147
Sivasspor,17.45357023605792
Malatyaspor,11.730672286860864
Galatasaray,6.800163399653244
Uşakspor,11.393004516380817
Sivasspor,10.28574102043556
Beşiktaş,16.974490254730444
Mersin İdmanyurdu,15.745292690174963
Beşiktaş,18.650027786274464
Galatasaray,13.237454434487313
Sivasspor,10.398040284190198
Fenerbahçe,15.445760240324605
Malatyaspor,7.077181982602974
Uşakspor,4.8346384708462296
Trabzonspor,12.906818374621494
Beşiktaş,7.735157588379263
Malatyaspor,22.649505758555946
Beşiktaş,17.023362406857576
Galatasaray,17.55521702891858
Uşakspor,14.356820973626052
Malatyaspor,8.597331528113777
Uşakspor,7.727236745392342
Sivasspor,18.18218974367683
Uşakspor,17.777317619788064
Uşakspor,15.218243464002363
Trabzonspor,14.815159165494004
Trabzonspor,12.481828022570179
Malatyaspor,9.615900580108335
Beşiktaş,8.48216538926013
Galatasaray,14.813542882324501
Beşiktaş,12.869437023717799
Fenerbahçe,12.391626897893833
Sivasspor,17.892500222584665
Fenerbahçe,19.410524879230373
Galatasaray,12.050683746636372
Trabzonspor,10.942289225012704
Fenerbahçe,9.922140900941404
Mersin İdmanyurdu,11.585986841232177
Mersin İdmanyurdu,13.6301941673083
Galatasaray,18.17282575103895
Mersin İdmanyurdu,19.713030278011356
Sivasspor,13.281271463640214
Mersin İdmanyurdu,19.587051078576746
Fenerbahçe,14.606818102777854
Mersin İdmanyurdu,11.266001911423718
Trabzonspor,14.887782554698418
Beşiktaş,21.001458545935787
Beşiktaş,11.343704954205595
Malatyaspor,9.305941648942554
Fenerbahçe,17.368357894203438
Uşakspor,6.950672005681741
Malatyaspor,13.525860366638627
Fenerbahçe,16.911607872632246
Beşiktaş,19.248897986579692
Uşakspor,10.922960883062363
Fenerbahçe,9.207051166665298
Beşiktaş,13.747238900279234
Galatasaray,16.906917272463062
Malatyaspor,12.14324813785819
Uşakspor,12.475982288012847
Fenerbahçe,19.299231725208447
Galatasaray,19.683251836270312
Uşakspor,13.210558752530842
Malatyaspor,10.043118960572567
Sivasspor,17.26433786524019
Beşiktaş,14.67682987272137
Uşakspor,7.581959661189891
Malatyaspor,17.728391286757684
Trabzonspor,13.596092863189549
Fenerbahçe,11.80783551635712
Malatyaspor,15.91090872650095
Trabzonspor,13.735882291303414
Mersin İdmanyurdu,10.983341845701243
Uşakspor,12.687279118316043
Galatasaray,13.018836981296959
Sivasspor,12.649725085049614
Beşiktaş,11.636599819379814
Trabzonspor,9.345224884450577
Fenerbahçe,17.42771014856715
Trabzonspor,9.841372353275457
Trabzonspor,15.107907700104956
Uşakspor,16.93087314686111
Galatasaray,15.575183229919194
Malatyaspor,14.74271269073197
Galatasaray,14.16674963881447
Malatyaspor,12.227925997267107
Beşiktaş,11.550276483971
Fenerbahçe,17.415236782636075
Sivasspor,14.247487490326318
Trabzonspor,14.628733289261799
Galatasaray,14.95373811538551
Uşakspor,12.846546840351776
Mersin İdmanyurdu,10.652420285886663
Uşakspor,17.6931098928527
Sivasspor,18.615263483953367
Trabzonspor,21.273445761728972
Beşiktaş,16.34575539574586
Sivasspor,10.785904825045854
Trabzonspor,10.526432993009955
Mersin İdmanyurdu,16.68170649555726
Beşiktaş,14.064970715187119
Trabzonspor,16.024920573786005
Mersin İdmanyurdu,9.312045961868282
Galatasaray,15.493971009600433
Fenerbahçe,5.598967766349965
Trabzonspor,10.235827953755724
Malatyaspor,16.8002792999639
Uşakspor,17.75743227639283
Fenerbahçe,9.976503218998364
Uşakspor,10.698055234757653
Beşiktaş,20.581693659770643
Sivasspor,7.448533562800092
Beşiktaş,18.545061385771113
Beşiktaş,9.240602187997876
Malatyaspor,12.373557763067575
